Time_Col,X,Y,Z,Output
0.01832,-0.00617,-0.003725,-0.008411,H_20Hz
0.018359,-0.014557,-0.003312,-0.008863,H_20Hz
0.018398,-0.020267,-0.005088,-0.010679,H_20Hz
0.018437,-0.02897,-0.005161,-0.016344,H_20Hz
0.018477,-0.0334,-0.003963,-0.015949,H_20Hz
0.018516,-0.031898,-0.006458,-0.01448,H_20Hz
0.018555,-0.030579,-0.012731,-0.021544,H_20Hz
0.018594,-0.023359,-0.019304,-0.016663,H_20Hz
0.018633,-0.012963,-0.025206,-0.011665,H_20Hz
0.018672,-0.005202,-0.029574,-0.02177,H_20Hz
0.018711,-0.001551,-0.030132,-0.020052,H_20Hz
0.01875,-0.00337,-0.030642,-0.013537,H_20Hz
0.018789,-0.005363,-0.029566,-0.020051,H_20Hz
0.018828,-0.006109,-0.029991,-0.026816,H_20Hz
0.018867,-0.00676,-0.032503,-0.016016,H_20Hz
0.018906,-0.004171,-0.030085,-0.011415,H_20Hz
0.018945,-0.005905,-0.030575,-0.02398,H_20Hz
0.018984,-0.005535,-0.029289,-0.015682,H_20Hz
0.019023,-0.006149,-0.02172,-0.007587,H_20Hz
0.019062,-0.014028,-0.016701,-0.017406,H_20Hz
0.019102,-0.009806,-0.014222,-0.016584,H_20Hz
0.019141,-0.004571,-0.012379,-0.006797,H_20Hz
0.01918,-0.008347,-0.014845,-0.008909,H_20Hz
0.019219,-0.010984,-0.025406,-0.01541,H_20Hz
0.019258,-0.012173,-0.030667,-0.005579,H_20Hz
0.019297,-0.015095,-0.028407,-0.005306,H_20Hz
0.019336,-0.017056,-0.023184,-0.015955,H_20Hz
0.019375,-0.020461,-0.011461,-0.019428,H_20Hz
0.019414,-0.024874,0.003014,-0.021757,H_20Hz
0.019453,-0.019284,0.016038,-0.022392,H_20Hz
0.019492,-0.011272,0.024814,-0.023624,H_20Hz
0.019531,-0.009752,0.0262,-0.021131,H_20Hz
0.01957,-0.005011,0.02495,-0.014148,H_20Hz
0.019609,0.002605,0.028629,-0.017494,H_20Hz
0.019648,-0.000055,0.027538,-0.02335,H_20Hz
0.019688,-0.001369,0.026325,-0.015712,H_20Hz
0.019727,-0.003183,0.030229,-0.019035,H_20Hz
0.019766,-0.010239,0.028204,-0.024907,H_20Hz
0.019805,-0.006614,0.023827,-0.012838,H_20Hz
0.019844,-0.00356,0.022798,-0.01082,H_20Hz
0.019883,-0.00292,0.021206,-0.015551,H_20Hz
0.019922,-0.002771,0.015606,-0.0069,H_20Hz
0.019961,-0.008606,0.016561,-0.004771,H_20Hz
0.02,-0.013277,0.023198,-0.017716,H_20Hz
0.020039,-0.016838,0.029051,-0.021447,H_20Hz
0.020078,-0.025773,0.037931,-0.01955,H_20Hz
0.020117,-0.035815,0.039029,-0.02692,H_20Hz
0.020156,-0.035696,0.034765,-0.026523,H_20Hz
0.020195,-0.039157,0.026373,-0.017865,H_20Hz
0.020234,-0.039034,0.015813,-0.011747,H_20Hz
0.020273,-0.028624,0.014073,-0.013531,H_20Hz
0.020313,-0.028423,0.011455,-0.01944,H_20Hz
0.020352,-0.024488,0.007474,-0.018104,H_20Hz
0.020391,-0.019903,0.00069,-0.018247,H_20Hz
0.02043,-0.019599,-0.004367,-0.013271,H_20Hz
0.020469,-0.015092,-0.013654,-0.010797,H_20Hz
0.020508,-0.012227,-0.027577,-0.007396,H_20Hz
0.020547,-0.014817,-0.029022,-0.004713,H_20Hz
0.020586,-0.019206,-0.028554,-0.012868,H_20Hz
0.020625,-0.020091,-0.0261,-0.011935,H_20Hz
0.020664,-0.027333,-0.018913,-0.016505,H_20Hz
0.020703,-0.027935,-0.014828,-0.017192,H_20Hz
0.020742,-0.019249,-0.017268,-0.011877,H_20Hz
0.020781,-0.015845,-0.021656,-0.010662,H_20Hz
0.02082,-0.012576,-0.030971,-0.004153,H_20Hz
0.020859,-0.00862,-0.044402,-0.001675,H_20Hz
0.020898,-0.009318,-0.049881,-0.002593,H_20Hz
0.020938,-0.011433,-0.053209,-0.005725,H_20Hz
0.020977,-0.007021,-0.055006,-0.008646,H_20Hz
0.021016,-0.009214,-0.05305,-0.009454,H_20Hz
0.021055,-0.01861,-0.055581,-0.0068,H_20Hz
0.021094,-0.018884,-0.06198,-0.004467,H_20Hz
0.021133,-0.017826,-0.061962,-0.007635,H_20Hz
0.021172,-0.020267,-0.056902,-0.006544,H_20Hz
0.021211,-0.016126,-0.054792,-0.011351,H_20Hz
0.02125,-0.012798,-0.045293,-0.015976,H_20Hz
0.021289,-0.01321,-0.032856,-0.007977,H_20Hz
0.021328,-0.010426,-0.030923,-0.014292,H_20Hz
0.021367,-0.013353,-0.027864,-0.01791,H_20Hz
0.021406,-0.013826,-0.02676,-0.009429,H_20Hz
0.021445,-0.007365,-0.034137,-0.013397,H_20Hz
0.021484,-0.009482,-0.041295,-0.012057,H_20Hz
0.021523,-0.0134,-0.044396,-0.012401,H_20Hz
0.021563,-0.010683,-0.041236,-0.016713,H_20Hz
0.021602,-0.009013,-0.033643,-0.011515,H_20Hz
0.021641,-0.011583,-0.02349,-0.016742,H_20Hz
0.02168,-0.010715,-0.013966,-0.019537,H_20Hz
0.021719,-0.00634,-0.009858,-0.013322,H_20Hz
0.021758,-0.009025,-0.007405,-0.013906,H_20Hz
0.021797,-0.0106,-0.005346,-0.017795,H_20Hz
0.021836,-0.009932,-0.003785,-0.018078,H_20Hz
0.021875,-0.012827,0.000596,-0.013142,H_20Hz
0.021914,-0.010542,0.004705,-0.019084,H_20Hz
0.021953,-0.012878,0.007854,-0.026829,H_20Hz
0.021992,-0.018117,0.008088,-0.016917,H_20Hz
0.022031,-0.016093,0.004041,-0.0159,H_20Hz
0.02207,-0.015947,-0.001338,-0.023168,H_20Hz
0.022109,-0.015623,-0.010488,-0.016235,H_20Hz
0.022148,-0.012561,-0.015231,-0.013496,H_20Hz
0.022187,-0.012979,-0.01411,-0.017558,H_20Hz
0.022227,-0.012354,-0.010971,-0.015475,H_20Hz
0.022266,-0.012553,-0.003041,-0.014341,H_20Hz
0.022305,-0.017367,0.002166,-0.021903,H_20Hz
0.022344,-0.017944,0.006207,-0.021094,H_20Hz
0.022383,-0.018762,0.008734,-0.013322,H_20Hz
0.022422,-0.020191,0.00682,-0.016441,H_20Hz
0.022461,-0.021198,0.004601,-0.016539,H_20Hz
0.0225,-0.024528,0.004835,-0.012655,H_20Hz
0.022539,-0.026933,0.00555,-0.015179,H_20Hz
0.022578,-0.028384,0.005187,-0.017104,H_20Hz
0.022617,-0.026757,0.005321,-0.017403,H_20Hz
0.022656,-0.024864,0.00358,-0.023859,H_20Hz
0.022695,-0.023977,0.003674,-0.022031,H_20Hz
0.022734,-0.021344,0.001389,-0.014042,H_20Hz
0.022773,-0.019298,-0.003677,-0.019798,H_20Hz
0.022812,-0.021881,-0.001396,-0.017364,H_20Hz
0.022852,-0.019483,0.005506,-0.009858,H_20Hz
0.022891,-0.01796,0.009423,-0.018163,H_20Hz
0.02293,-0.023913,0.008848,-0.016612,H_20Hz
0.022969,-0.021977,0.005494,-0.012415,H_20Hz
0.023008,-0.015085,0.001925,-0.016135,H_20Hz
0.023047,-0.008614,-0.000079,-0.007481,H_20Hz
0.023086,-0.00692,-0.00581,-0.00565,H_20Hz
0.023125,-0.007663,-0.012741,-0.015295,H_20Hz
0.023164,-0.007358,-0.013534,-0.011176,H_20Hz
0.023203,-0.012449,-0.017656,-0.006653,H_20Hz
0.023242,-0.019735,-0.02446,-0.010634,H_20Hz
0.023281,-0.025913,-0.031464,-0.010488,H_20Hz
0.02332,-0.030082,-0.039755,-0.006029,H_20Hz
0.023359,-0.033355,-0.043851,-0.002613,H_20Hz
0.023398,-0.037436,-0.048665,-0.008042,H_20Hz
0.023437,-0.039273,-0.053363,-0.003022,H_20Hz
0.023477,-0.037207,-0.056091,0.001493,H_20Hz
0.023516,-0.036843,-0.0552,-0.009786,H_20Hz
0.023555,-0.032078,-0.054133,-0.004664,H_20Hz
0.023594,-0.022009,-0.058421,0.004199,H_20Hz
0.023633,-0.02104,-0.066236,-0.001304,H_20Hz
0.023672,-0.018492,-0.067344,-0.000884,H_20Hz
0.023711,-0.011078,-0.066369,0.005154,H_20Hz
0.02375,-0.010873,-0.070394,0.000054,H_20Hz
0.023789,-0.016886,-0.067415,-0.010309,H_20Hz
0.023828,-0.02138,-0.066967,-0.011558,H_20Hz
0.023867,-0.021136,-0.070335,-0.005072,H_20Hz
0.023906,-0.026677,-0.072445,-0.004071,H_20Hz
0.023945,-0.03704,-0.077705,-0.010828,H_20Hz
0.023984,-0.036025,-0.079906,-0.007368,H_20Hz
0.024023,-0.02719,-0.073871,0.005513,H_20Hz
0.024063,-0.024715,-0.064994,0.001278,H_20Hz
0.024102,-0.024129,-0.057988,-0.011187,H_20Hz
0.024141,-0.022459,-0.045306,-0.005976,H_20Hz
0.02418,-0.024235,-0.031424,-0.004327,H_20Hz
0.024219,-0.025586,-0.023999,-0.013853,H_20Hz
0.024258,-0.02823,-0.017712,-0.012057,H_20Hz
0.024297,-0.033772,-0.014921,-0.0062,H_20Hz
0.024336,-0.028176,-0.010136,-0.010811,H_20Hz
0.024375,-0.027164,-0.001566,-0.019613,H_20Hz
0.024414,-0.033529,-0.000134,-0.017105,H_20Hz
0.024453,-0.029168,-0.002426,-0.016271,H_20Hz
0.024492,-0.027136,-0.004547,-0.021615,H_20Hz
0.024531,-0.025695,-0.007529,-0.011485,H_20Hz
0.02457,-0.022235,-0.011054,-0.003822,H_20Hz
0.024609,-0.018282,-0.011404,-0.01141,H_20Hz
0.024648,-0.016108,-0.007733,-0.01449,H_20Hz
0.024688,-0.008949,-0.00117,-0.011959,H_20Hz
0.024727,-0.005081,0.003175,-0.015427,H_20Hz
0.024766,-0.012745,0.001505,-0.020394,H_20Hz
0.024805,-0.016207,0.001946,-0.015311,H_20Hz
0.024844,-0.021265,0.005099,-0.013629,H_20Hz
0.024883,-0.022146,0.005722,-0.01411,H_20Hz
0.024922,-0.018619,0.007747,-0.009274,H_20Hz
0.024961,-0.020857,0.010709,-0.01809,H_20Hz
0.025,-0.019996,0.012851,-0.016444,H_20Hz
0.025039,-0.009222,0.015101,-0.014708,H_20Hz
0.025078,-0.009088,0.011594,-0.027984,H_20Hz
0.025117,-0.009175,0.006826,-0.024271,H_20Hz
0.025156,0.000356,0.000891,-0.019839,H_20Hz
0.025195,-0.000022,-0.008477,-0.01841,H_20Hz
0.025234,0.000535,-0.01514,-0.009451,H_20Hz
0.025273,0.00045,-0.022429,-0.00349,H_20Hz
0.025313,0.003789,-0.025965,-0.009666,H_20Hz
0.025352,0.003376,-0.019467,-0.012379,H_20Hz
0.025391,0.000951,-0.014095,-0.00873,H_20Hz
0.02543,0.000325,-0.015205,-0.014283,H_20Hz
0.025469,-0.014349,-0.012836,-0.015191,H_20Hz
0.025508,-0.023366,-0.007791,-0.010148,H_20Hz
0.025547,-0.020967,-0.006771,-0.006505,H_20Hz
0.025586,-0.01604,-0.00481,-0.008639,H_20Hz
0.025625,-0.015441,-0.003983,-0.017782,H_20Hz
0.025664,-0.007235,-0.00692,-0.015137,H_20Hz
0.025703,0.004227,-0.009694,-0.009026,H_20Hz
0.025742,0.00367,-0.011537,-0.01219,H_20Hz
0.025781,0.003582,-0.013358,-0.012056,H_20Hz
0.02582,0.006656,-0.013502,-0.009515,H_20Hz
0.025859,0.006704,-0.010442,-0.007183,H_20Hz
0.025898,-0.005258,-0.010808,-0.005735,H_20Hz
0.025938,-0.010999,-0.010637,-0.004226,H_20Hz
0.025977,-0.011185,-0.004209,-0.008259,H_20Hz
0.026016,-0.016208,0.005251,-0.012765,H_20Hz
0.026055,-0.010968,0.012138,-0.014034,H_20Hz
0.026094,-0.004433,0.014501,-0.017278,H_20Hz
0.026133,-0.003731,0.01857,-0.015326,H_20Hz
0.026172,-0.003589,0.018877,-0.015015,H_20Hz
0.026211,-0.002886,0.01161,-0.012994,H_20Hz
0.02625,-0.006009,0.006377,-0.004908,H_20Hz
0.026289,-0.010251,0.001179,-0.002029,H_20Hz
0.026328,-0.008411,-0.003426,-0.006614,H_20Hz
0.026367,-0.010978,-0.003136,-0.00152,H_20Hz
0.026406,-0.015927,-0.001953,0.001021,H_20Hz
0.026445,-0.017275,0.000805,-0.010351,H_20Hz
0.026484,-0.015568,-0.000893,-0.004181,H_20Hz
0.026523,-0.00807,-0.005909,0.000547,H_20Hz
0.026562,-0.009491,-0.006665,-0.008635,H_20Hz
0.026602,-0.008454,-0.006282,-0.007659,H_20Hz
0.026641,-0.007229,-0.006039,-0.006087,H_20Hz
0.02668,-0.015121,0.000478,-0.009864,H_20Hz
0.026719,-0.018008,0.005383,-0.016909,H_20Hz
0.026758,-0.019076,0.002539,-0.017846,H_20Hz
0.026797,-0.015268,-0.000018,-0.009916,H_20Hz
0.026836,-0.016703,-0.008314,-0.014755,H_20Hz
0.026875,-0.015684,-0.019456,-0.015368,H_20Hz
0.026914,-0.00956,-0.02534,-0.000249,H_20Hz
0.026953,-0.007577,-0.022901,-0.006191,H_20Hz
0.026992,-0.003555,-0.015724,-0.016853,H_20Hz
0.027031,-0.004665,-0.009894,-0.010645,H_20Hz
0.02707,-0.011273,-0.002934,-0.013538,H_20Hz
0.027109,-0.019236,0.001471,-0.021612,H_20Hz
0.027148,-0.022037,-0.001791,-0.015395,H_20Hz
0.027187,-0.02328,-0.00649,-0.003673,H_20Hz
0.027227,-0.020827,-0.004226,-0.01009,H_20Hz
0.027266,-0.015868,0.000088,-0.019246,H_20Hz
0.027305,-0.010341,0.006316,-0.017843,H_20Hz
0.027344,0.000228,0.011913,-0.021246,H_20Hz
0.027383,0.004346,0.009944,-0.029679,H_20Hz
0.027422,0.003071,-0.00034,-0.031052,H_20Hz
0.027461,0.000992,-0.012833,-0.018401,H_20Hz
0.0275,0.000495,-0.015623,-0.016368,H_20Hz
0.027539,-0.007118,-0.012313,-0.017527,H_20Hz
0.027578,-0.01326,-0.006322,-0.007383,H_20Hz
0.027617,-0.014988,0.00091,-0.011118,H_20Hz
0.027656,-0.024038,0.009602,-0.017254,H_20Hz
0.027695,-0.020918,0.014234,-0.01494,H_20Hz
0.027734,-0.017156,0.013808,-0.012888,H_20Hz
0.027773,-0.02123,0.01635,-0.0139,H_20Hz
0.027813,-0.020477,0.014626,-0.016022,H_20Hz
0.027852,-0.009873,0.013361,-0.009542,H_20Hz
0.027891,-0.002128,0.010825,-0.002707,H_20Hz
0.02793,-0.00381,0.005877,-0.007454,H_20Hz
0.027969,-0.001258,0.003417,-0.011539,H_20Hz
0.028008,-0.001119,-0.001344,-0.005765,H_20Hz
0.028047,-0.009441,-0.007116,-0.009724,H_20Hz
0.028086,-0.025416,-0.010324,-0.014772,H_20Hz
0.028125,-0.031783,-0.012646,-0.011379,H_20Hz
0.028164,-0.032644,-0.018509,-0.007201,H_20Hz
0.028203,-0.033439,-0.022067,-0.005012,H_20Hz
0.028242,-0.034009,-0.025677,-0.008733,H_20Hz
0.028281,-0.028973,-0.022328,-0.001703,H_20Hz
0.02832,-0.012079,-0.008734,-0.009785,H_20Hz
0.028359,-0.007814,0.001043,-0.030856,H_20Hz
0.028398,0.000846,0.007398,-0.02443,H_20Hz
0.028438,0.012295,0.01123,-0.016645,H_20Hz
0.028477,0.011935,0.011241,-0.026249,H_20Hz
0.028516,0.006058,0.006839,-0.024128,H_20Hz
0.028555,-0.000167,0.002229,-0.009158,H_20Hz
0.028594,-0.006406,-0.001986,-0.015194,H_20Hz
0.028633,-0.022562,-0.001702,-0.02457,H_20Hz
0.028672,-0.030059,0.005689,-0.017031,H_20Hz
0.028711,-0.028483,0.009086,-0.017341,H_20Hz
0.02875,-0.0306,0.009543,-0.021742,H_20Hz
0.028789,-0.033835,0.007532,-0.015982,H_20Hz
0.028828,-0.026293,0.005449,-0.013465,H_20Hz
0.028867,-0.011676,0.011567,-0.016698,H_20Hz
0.028906,-0.006425,0.016429,-0.016983,H_20Hz
0.028945,-0.005404,0.019065,-0.019982,H_20Hz
0.028984,-0.003423,0.028206,-0.022706,H_20Hz
0.029023,-0.008897,0.030153,-0.024497,H_20Hz
0.029063,-0.017759,0.027006,-0.023156,H_20Hz
0.029102,-0.021328,0.02377,-0.018773,H_20Hz
0.029141,-0.024248,0.014364,-0.016108,H_20Hz
0.02918,-0.023625,0.009819,-0.010451,H_20Hz
0.029219,-0.028149,0.008271,-0.008298,H_20Hz
0.029258,-0.029214,0.008593,-0.008216,H_20Hz
0.029297,-0.025127,0.012683,-0.013146,H_20Hz
0.029336,-0.025551,0.014304,-0.018634,H_20Hz
0.029375,-0.019148,0.009295,-0.017163,H_20Hz
0.029414,-0.0147,-0.001074,-0.014134,H_20Hz
0.029453,-0.014644,-0.013663,-0.012191,H_20Hz
0.029492,-0.016418,-0.024399,-0.00432,H_20Hz
0.029531,-0.017248,-0.026973,0.00526,H_20Hz
0.02957,-0.020206,-0.0217,-0.005208,H_20Hz
0.029609,-0.02076,-0.010707,-0.011317,H_20Hz
0.029648,-0.016077,-0.002368,-0.013546,H_20Hz
0.029688,-0.020939,-0.002549,-0.023698,H_20Hz
0.029727,-0.024966,-0.011775,-0.017111,H_20Hz
0.029766,-0.028638,-0.027637,-0.006772,H_20Hz
0.029805,-0.037432,-0.041206,-0.000148,H_20Hz
0.029844,-0.041768,-0.048438,0.00401,H_20Hz
0.029883,-0.037785,-0.050298,-0.001176,H_20Hz
0.029922,-0.030919,-0.04795,-0.009709,H_20Hz
0.029961,-0.022359,-0.045591,-0.015082,H_20Hz
0.03,-0.005273,-0.045405,-0.018202,H_20Hz
0.030039,0.00548,-0.048356,-0.018561,H_20Hz
0.030078,0.002485,-0.053144,-0.005626,H_20Hz
0.030117,-0.006307,-0.055874,0.000051,H_20Hz
0.030156,-0.015958,-0.049721,-0.005516,H_20Hz
0.030195,-0.020198,-0.035379,0.000033,H_20Hz
0.030234,-0.023235,-0.027119,-0.009059,H_20Hz
0.030273,-0.028306,-0.021869,-0.024131,H_20Hz
0.030312,-0.030821,-0.017692,-0.014901,H_20Hz
0.030352,-0.031011,-0.017703,-0.014578,H_20Hz
0.030391,-0.030794,-0.017063,-0.021398,H_20Hz
0.03043,-0.027027,-0.019605,-0.008576,H_20Hz
0.030469,-0.021261,-0.019608,-0.003059,H_20Hz
0.030508,-0.013942,-0.015663,-0.012726,H_20Hz
0.030547,-0.009225,-0.012006,-0.011366,H_20Hz
0.030586,-0.008649,-0.005246,-0.006073,H_20Hz
0.030625,-0.008405,0.001234,-0.013346,H_20Hz
0.030664,-0.015012,0.004802,-0.015918,H_20Hz
0.030703,-0.018735,0.006502,-0.009016,H_20Hz
0.030742,-0.016062,0.009524,-0.01304,H_20Hz
0.030781,-0.017479,0.010378,-0.018981,H_20Hz
0.03082,-0.019398,0.013262,-0.009287,H_20Hz
0.030859,-0.022325,0.018491,-0.015426,H_20Hz
0.030898,-0.0229,0.018732,-0.031324,H_20Hz
0.030937,-0.019892,0.02153,-0.020629,H_20Hz
0.030977,-0.020346,0.022521,-0.013708,H_20Hz
0.031016,-0.022019,0.017122,-0.024566,H_20Hz
0.031055,-0.025589,0.013367,-0.017136,H_20Hz
0.031094,-0.026248,0.012041,-0.006452,H_20Hz
0.031133,-0.020479,0.009523,-0.021928,H_20Hz
0.031172,-0.016229,0.008953,-0.022019,H_20Hz
0.031211,-0.014496,0.005857,-0.013198,H_20Hz
0.03125,-0.012135,0.00143,-0.019413,H_20Hz
0.031289,-0.013896,0.002093,-0.01861,H_20Hz
0.031328,-0.023304,-0.000793,-0.018817,H_20Hz
0.031367,-0.027896,-0.00593,-0.018987,H_20Hz
0.031406,-0.031542,-0.008013,-0.020251,H_20Hz
0.031445,-0.038128,-0.013611,-0.02198,H_20Hz
0.031484,-0.033355,-0.025364,-0.014209,H_20Hz
0.031523,-0.03071,-0.035775,-0.012081,H_20Hz
0.031563,-0.03087,-0.043559,-0.014015,H_20Hz
0.031602,-0.017336,-0.050888,-0.011378,H_20Hz
0.031641,-0.006768,-0.054844,-0.011089,H_20Hz
0.03168,-0.005117,-0.056534,-0.013656,H_20Hz
0.031719,-0.000863,-0.058217,-0.012941,H_20Hz
0.031758,-0.000209,-0.059528,-0.009313,H_20Hz
0.031797,-0.008639,-0.058994,-0.007072,H_20Hz
0.031836,-0.019871,-0.054218,-0.002755,H_20Hz
0.031875,-0.030456,-0.051037,-0.001663,H_20Hz
0.031914,-0.038333,-0.044907,-0.002762,H_20Hz
0.031953,-0.043763,-0.034906,-0.003898,H_20Hz
0.031992,-0.045122,-0.033197,-0.010665,H_20Hz
0.032031,-0.036693,-0.03088,-0.010315,H_20Hz
0.03207,-0.03046,-0.030666,-0.010192,H_20Hz
0.032109,-0.02707,-0.038116,-0.008007,H_20Hz
0.032148,-0.021005,-0.043642,0.001627,H_20Hz
0.032188,-0.020856,-0.039902,-0.000264,H_20Hz
0.032227,-0.020528,-0.029545,-0.003463,H_20Hz
0.032266,-0.017728,-0.024811,-0.00701,H_20Hz
0.032305,-0.0193,-0.023603,-0.01635,H_20Hz
0.032344,-0.022459,-0.024806,-0.012109,H_20Hz
0.032383,-0.020082,-0.028544,-0.0042,H_20Hz
0.032422,-0.024482,-0.032488,-0.008223,H_20Hz
0.032461,-0.034799,-0.033728,-0.002756,H_20Hz
0.0325,-0.030083,-0.029198,-0.000858,H_20Hz
0.032539,-0.019598,-0.021513,-0.0124,H_20Hz
0.032578,-0.014043,-0.013897,-0.014904,H_20Hz
0.032617,-0.005509,-0.014307,-0.017744,H_20Hz
0.032656,0.009177,-0.018062,-0.022626,H_20Hz
0.032695,0.018449,-0.018504,-0.020178,H_20Hz
0.032734,0.020558,-0.024557,-0.01567,H_20Hz
0.032773,0.022235,-0.035683,-0.017041,H_20Hz
0.032813,0.014356,-0.039874,-0.017275,H_20Hz
0.032852,0.002967,-0.038049,-0.005354,H_20Hz
0.032891,-0.005693,-0.038695,-0.003986,H_20Hz
0.03293,-0.020809,-0.037561,-0.01323,H_20Hz
0.032969,-0.031727,-0.03336,-0.011166,H_20Hz
0.033008,-0.034276,-0.030795,-0.015404,H_20Hz
0.033047,-0.035167,-0.027859,-0.015752,H_20Hz
0.033086,-0.028335,-0.027738,-0.008553,H_20Hz
0.033125,-0.018968,-0.028441,-0.01271,H_20Hz
0.033164,-0.0168,-0.025306,-0.013726,H_20Hz
0.033203,-0.013149,-0.020166,-0.008897,H_20Hz
0.033242,-0.010114,-0.013835,-0.011092,H_20Hz
0.033281,-0.014276,-0.009055,-0.020698,H_20Hz
0.03332,-0.016204,-0.004573,-0.018053,H_20Hz
0.033359,-0.017467,0.002448,-0.012139,H_20Hz
0.033398,-0.022009,0.008822,-0.020102,H_20Hz
0.033438,-0.028364,0.010297,-0.019129,H_20Hz
0.033477,-0.030938,0.012249,-0.010728,H_20Hz
0.033516,-0.032272,0.017437,-0.016378,H_20Hz
0.033555,-0.031736,0.021659,-0.019355,H_20Hz
0.033594,-0.024025,0.024671,-0.015341,H_20Hz
0.033633,-0.022074,0.028598,-0.020434,H_20Hz
0.033672,-0.016372,0.033194,-0.023618,H_20Hz
0.033711,-0.007353,0.035648,-0.022669,H_20Hz
0.03375,-0.008483,0.036453,-0.024795,H_20Hz
0.033789,-0.009068,0.036161,-0.026407,H_20Hz
0.033828,-0.008682,0.035742,-0.030171,H_20Hz
0.033867,-0.010363,0.03455,-0.0314,H_20Hz
0.033906,-0.01483,0.032767,-0.027711,H_20Hz
0.033945,-0.021788,0.031055,-0.033623,H_20Hz
0.033984,-0.021669,0.027058,-0.03437,H_20Hz
0.034023,-0.014419,0.021383,-0.019941,H_20Hz
0.034063,-0.012008,0.01361,-0.014671,H_20Hz
0.034102,-0.01137,0.003379,-0.019501,H_20Hz
0.034141,-0.006189,-0.002496,-0.013586,H_20Hz
0.03418,-0.001189,-0.001947,-0.007896,H_20Hz
0.034219,0.000414,0.000401,-0.01995,H_20Hz
0.034258,0.000422,0.001518,-0.024043,H_20Hz
0.034297,0.000456,-0.001344,-0.019149,H_20Hz
0.034336,-0.002299,-0.00444,-0.023055,H_20Hz
0.034375,-0.004939,-0.009771,-0.021955,H_20Hz
0.034414,-0.008226,-0.019406,-0.013839,H_20Hz
0.034453,-0.013164,-0.024786,-0.014624,H_20Hz
0.034492,-0.017242,-0.028781,-0.017376,H_20Hz
0.034531,-0.020763,-0.035136,-0.006481,H_20Hz
0.03457,-0.026421,-0.038703,-0.005826,H_20Hz
0.034609,-0.031452,-0.039846,-0.015959,H_20Hz
0.034648,-0.03025,-0.044779,-0.010965,H_20Hz
0.034688,-0.027778,-0.052566,-0.00728,H_20Hz
0.034727,-0.026801,-0.058122,-0.000347,H_20Hz
0.034766,-0.026227,-0.06389,0.00398,H_20Hz
0.034805,-0.022363,-0.062176,-0.007173,H_20Hz
0.034844,-0.019857,-0.053288,-0.004933,H_20Hz
0.034883,-0.018589,-0.049361,-0.003655,H_20Hz
0.034922,-0.01986,-0.049505,-0.016134,H_20Hz
0.034961,-0.028361,-0.05029,-0.015593,H_20Hz
0.035,-0.034102,-0.047935,-0.005756,H_20Hz
0.035039,-0.035541,-0.044624,-0.006939,H_20Hz
0.035078,-0.035913,-0.044262,-0.007663,H_20Hz
0.035117,-0.035824,-0.044223,-0.006245,H_20Hz
0.035156,-0.030147,-0.044453,-0.011306,H_20Hz
0.035195,-0.021116,-0.051496,-0.012412,H_20Hz
0.035234,-0.015819,-0.062589,-0.007347,H_20Hz
0.035273,-0.014063,-0.069561,-0.005647,H_20Hz
0.035313,-0.012872,-0.070283,-0.00991,H_20Hz
0.035352,-0.012014,-0.063648,-0.008612,H_20Hz
0.035391,-0.013909,-0.053458,-0.005506,H_20Hz
0.03543,-0.015912,-0.047088,-0.011507,H_20Hz
0.035469,-0.019844,-0.041833,-0.016411,H_20Hz
0.035508,-0.025859,-0.037129,-0.009196,H_20Hz
0.035547,-0.027161,-0.041695,-0.010119,H_20Hz
0.035586,-0.030386,-0.042769,-0.014979,H_20Hz
0.035625,-0.03693,-0.039354,-0.008018,H_20Hz
0.035664,-0.034318,-0.037952,-0.00753,H_20Hz
0.035703,-0.034164,-0.03039,-0.012202,H_20Hz
0.035742,-0.035943,-0.02505,-0.014368,H_20Hz
0.035781,-0.030024,-0.027099,-0.012929,H_20Hz
0.03582,-0.026316,-0.029694,-0.009073,H_20Hz
0.035859,-0.028897,-0.030129,-0.007118,H_20Hz
0.035898,-0.034659,-0.031624,-0.009822,H_20Hz
0.035938,-0.038135,-0.025929,-0.005994,H_20Hz
0.035977,-0.039777,-0.014064,-0.003032,H_20Hz
0.036016,-0.035334,-0.010732,-0.015566,H_20Hz
0.036055,-0.029615,-0.011537,-0.012558,H_20Hz
0.036094,-0.025391,-0.012899,-0.002754,H_20Hz
0.036133,-0.015506,-0.015635,-0.009894,H_20Hz
0.036172,-0.007121,-0.016156,-0.01541,H_20Hz
0.036211,-0.007988,-0.014161,-0.008447,H_20Hz
0.03625,-0.010959,-0.011176,-0.00814,H_20Hz
0.036289,-0.010886,-0.007919,-0.016943,H_20Hz
0.036328,-0.018708,-0.006003,-0.010005,H_20Hz
0.036367,-0.02338,-0.006185,-0.003837,H_20Hz
0.036406,-0.028834,-0.010269,-0.005598,H_20Hz
0.036445,-0.036203,-0.015669,-0.002788,H_20Hz
0.036484,-0.030366,-0.014966,0.000519,H_20Hz
0.036523,-0.028344,-0.009688,-0.005024,H_20Hz
0.036562,-0.025041,-0.002905,-0.008536,H_20Hz
0.036602,-0.019488,0.001879,-0.003519,H_20Hz
0.036641,-0.017516,0.004033,-0.010813,H_20Hz
0.03668,-0.013571,0.003543,-0.014587,H_20Hz
0.036719,-0.011941,-0.000571,-0.011053,H_20Hz
0.036758,-0.015539,-0.005659,-0.01023,H_20Hz
